Gene.stable.ID,HGNC.symbol,Gene.stable.ID.1
ENSMUSG00000067219,NIPAL1,ENSG00000163293
ENSMUSG00000067242,LGI1,ENSG00000108231
ENSMUSG00000067261,FOXD3,ENSG00000187140
ENSMUSG00000067276,CAPN6,ENSG00000077274
ENSMUSG00000067279,PPP1R3C,ENSG00000119938
ENSMUSG00000067288,RPS28,ENSG00000233927
ENSMUSG00000067297,IFIT1B,ENSG00000204010
ENSMUSG00000067336,BMPR2,ENSG00000204217
ENSMUSG00000067341,HLA-DRB5,ENSG00000198502
ENSMUSG00000067341,HLA-DRB1,ENSG00000196126
ENSMUSG00000067365,TMEM128,ENSG00000132406
ENSMUSG00000067367,LYAR,ENSG00000145220
ENSMUSG00000067369,TRMT2B,ENSG00000188917
ENSMUSG00000067370,B3GALT4,ENSG00000235863
ENSMUSG00000067377,TSPAN6,ENSG00000000003
ENSMUSG00000067399,TRIM43B,ENSG00000144010
ENSMUSG00000067399,TRIM43,ENSG00000144015
ENSMUSG00000067430,ZNF487,ENSG00000243660
ENSMUSG00000067430,ZNF778,ENSG00000170100
ENSMUSG00000067567,,ENSG00000285547
ENSMUSG00000067567,HDAC8,ENSG00000147099
ENSMUSG00000067586,S1PR3,ENSG00000213694
ENSMUSG00000067594,KRT77,ENSG00000189182
ENSMUSG00000067597,DGAT2L6,ENSG00000184210
ENSMUSG00000067610,KLRC4-KLRK1,ENSG00000255819
ENSMUSG00000067610,KLRC4,ENSG00000183542
ENSMUSG00000067610,,ENSG00000255641
ENSMUSG00000067610,KLRC3,ENSG00000205810
ENSMUSG00000067610,KLRC2,ENSG00000205809
ENSMUSG00000067610,KLRC1,ENSG00000134545
ENSMUSG00000067616,KLK11,ENSG00000167757
ENSMUSG00000067629,SYNGAP1,ENSG00000197283
ENSMUSG00000067642,ADGRF3,ENSG00000173567
ENSMUSG00000067653,ANKRD23,ENSG00000163126
ENSMUSG00000067713,PRKAG1,ENSG00000181929
ENSMUSG00000067714,LPAR5,ENSG00000184574
ENSMUSG00000067722,C16orf91,ENSG00000174109
ENSMUSG00000067724,GBX1,ENSG00000164900
ENSMUSG00000067750,,ENSG00000243501
ENSMUSG00000067750,KHDC1L,ENSG00000256980
ENSMUSG00000067750,KHDC1,ENSG00000135314
ENSMUSG00000067771,,ENSG00000278803
ENSMUSG00000067780,PI15,ENSG00000137558
ENSMUSG00000067787,BLCAP,ENSG00000166619
ENSMUSG00000067795,C8orf89,ENSG00000274443
ENSMUSG00000067813,XKR9,ENSG00000221947
ENSMUSG00000067818,MYL9,ENSG00000101335
ENSMUSG00000067825,PEX26,ENSG00000215193
ENSMUSG00000067847,ROMO1,ENSG00000125995
ENSMUSG00000067851,ARFGEF1,ENSG00000066777
ENSMUSG00000067872,CCDC87,ENSG00000182791
ENSMUSG00000067873,HTATSF1,ENSG00000102241
ENSMUSG00000067878,MAP7D3,ENSG00000129680
ENSMUSG00000067889,SPTBN2,ENSG00000173898
ENSMUSG00000067916,ZNF34,ENSG00000196378
ENSMUSG00000067919,ZNF34,ENSG00000196378
ENSMUSG00000067924,RTL8C,ENSG00000134590
ENSMUSG00000067925,RTL8C,ENSG00000134590
ENSMUSG00000067928,ZNF34,ENSG00000196378
ENSMUSG00000067942,ZNF160,ENSG00000170949
ENSMUSG00000067942,ZNF665,ENSG00000197497
ENSMUSG00000067995,GTF2F2,ENSG00000188342
ENSMUSG00000068009,BPIFB6,ENSG00000167104
ENSMUSG00000068011,MKRN2OS,ENSG00000225526
ENSMUSG00000068015,LRCH1,ENSG00000136141
ENSMUSG00000068036,AFDN,ENSG00000130396
ENSMUSG00000068037,MAS1,ENSG00000130368
ENSMUSG00000068039,TCP1,ENSG00000120438
ENSMUSG00000068040,TM9SF4,ENSG00000101337
ENSMUSG00000068079,TCF15,ENSG00000125878
ENSMUSG00000068101,CENPM,ENSG00000100162
ENSMUSG00000068105,TNFRSF13C,ENSG00000159958
ENSMUSG00000068113,TES,ENSG00000135269
ENSMUSG00000068114,CCDC134,ENSG00000100147
ENSMUSG00000068115,NINL,ENSG00000101004
ENSMUSG00000068122,AGTR2,ENSG00000180772
ENSMUSG00000068129,CST7,ENSG00000077984
ENSMUSG00000068154,INSM1,ENSG00000173404
ENSMUSG00000068184,NDUFAF2,ENSG00000164182
ENSMUSG00000068196,COL8A1,ENSG00000144810
ENSMUSG00000068205,MACROD2,ENSG00000172264
ENSMUSG00000068206,PICK1,ENSG00000100151
ENSMUSG00000068220,LGALS1,ENSG00000100097
ENSMUSG00000068227,IL2RB,ENSG00000100385
ENSMUSG00000068231,VN1R5,ENSG00000197617
ENSMUSG00000068232,VN1R5,ENSG00000197617
ENSMUSG00000068240,UBA52,ENSG00000221983
ENSMUSG00000068245,PHF11,ENSG00000136147
ENSMUSG00000068246,APOL3,ENSG00000128284
ENSMUSG00000068246,APOL4,ENSG00000100336
ENSMUSG00000068246,APOL2,ENSG00000128335
ENSMUSG00000068246,APOL1,ENSG00000100342
ENSMUSG00000068250,AMN1,ENSG00000151743
ENSMUSG00000068263,EFCC1,ENSG00000114654
ENSMUSG00000068264,AP5S1,ENSG00000125843
ENSMUSG00000068267,CENPB,ENSG00000125817
ENSMUSG00000068270,SHROOM4,ENSG00000158352
ENSMUSG00000068284,USF3,ENSG00000176542
ENSMUSG00000068290,DDRGK1,ENSG00000198171
ENSMUSG00000068299,NAT8,ENSG00000144035
ENSMUSG00000068299,NAT8B,ENSG00000204872
ENSMUSG00000068323,SLC4A5,ENSG00000188687
ENSMUSG00000068328,AUP1,ENSG00000115307
ENSMUSG00000068329,HTRA2,ENSG00000115317
ENSMUSG00000068335,DOK1,ENSG00000115325
ENSMUSG00000068373,KIAA1549L,ENSG00000110427
ENSMUSG00000068391,CHRAC1,ENSG00000104472
ENSMUSG00000068392,RNASE13,ENSG00000206150
ENSMUSG00000068394,CEP152,ENSG00000103995
ENSMUSG00000068407,RNASE12,ENSG00000258436
ENSMUSG00000068417,PNP,ENSG00000198805
ENSMUSG00000068428,GMNC,ENSG00000205835
ENSMUSG00000068452,DUOX2,ENSG00000140279
ENSMUSG00000068457,UTY,ENSG00000183878
ENSMUSG00000068479,MFAP1,ENSG00000140259
ENSMUSG00000068522,AARD,ENSG00000205002
ENSMUSG00000068523,GNG5,ENSG00000174021
ENSMUSG00000068547,CLCA4,ENSG00000016602
ENSMUSG00000068551,ZNF467,ENSG00000181444
ENSMUSG00000068566,MYADM,ENSG00000179820
ENSMUSG00000068580,ZFYVE19,ENSG00000166140
ENSMUSG00000068587,MGAM,ENSG00000257335
ENSMUSG00000068614,ACTC1,ENSG00000159251
ENSMUSG00000068617,EFCAB1,ENSG00000034239
ENSMUSG00000068663,CLEC16A,ENSG00000038532
ENSMUSG00000068686,,ENSG00000284969
ENSMUSG00000068686,CD59,ENSG00000085063
ENSMUSG00000068696,GPR88,ENSG00000181656
ENSMUSG00000068697,MYOZ1,ENSG00000177791
ENSMUSG00000068699,FLNC,ENSG00000128591
ENSMUSG00000068732,TMEM167B,ENSG00000215717
ENSMUSG00000068735,TP53I11,ENSG00000175274
ENSMUSG00000068739,SARS1,ENSG00000031698
ENSMUSG00000068740,CELSR2,ENSG00000143126
ENSMUSG00000068742,CRY2,ENSG00000121671
ENSMUSG00000068744,PSRC1,ENSG00000134222
ENSMUSG00000068745,MYBPHL,ENSG00000221986
ENSMUSG00000068747,SORT1,ENSG00000134243
ENSMUSG00000068748,PTPRZ1,ENSG00000106278
ENSMUSG00000068749,PSMA5,ENSG00000143106
ENSMUSG00000068762,GSTM1,ENSG00000134184
ENSMUSG00000068794,COL28A1,ENSG00000215018
ENSMUSG00000068798,RAP1A,ENSG00000116473
ENSMUSG00000068823,CSDE1,ENSG00000009307
ENSMUSG00000068854,H2BC11,ENSG00000124635
ENSMUSG00000068856,SF3B4,ENSG00000143368
ENSMUSG00000068859,SP9,ENSG00000217236
ENSMUSG00000068860,C1orf56,ENSG00000143443
ENSMUSG00000068874,SELENBP1,ENSG00000143416
ENSMUSG00000068876,CGN,ENSG00000143375
ENSMUSG00000068877,SELENBP1,ENSG00000143416
ENSMUSG00000068882,SSB,ENSG00000138385
ENSMUSG00000068889,LCE5A,ENSG00000186207
ENSMUSG00000068917,CLK2,ENSG00000176444
ENSMUSG00000068921,DAP3,ENSG00000132676
ENSMUSG00000068922,MSTO1,ENSG00000125459
ENSMUSG00000068923,SYT11,ENSG00000132718
ENSMUSG00000068962,ZNF233,ENSG00000159915
ENSMUSG00000068966,ZBTB34,ENSG00000177125
ENSMUSG00000069020,URM1,ENSG00000167118
ENSMUSG00000069041,SLC25A31,ENSG00000151475
ENSMUSG00000069045,DDX3Y,ENSG00000067048
ENSMUSG00000069049,EIF2S3B,ENSG00000180574
ENSMUSG00000069049,EIF2S3,ENSG00000130741
ENSMUSG00000069072,SLC7A14,ENSG00000013293
ENSMUSG00000069089,CDK7,ENSG00000134058
ENSMUSG00000069094,PDE7A,ENSG00000205268
ENSMUSG00000069114,ZBTB10,ENSG00000205189
ENSMUSG00000069135,CEP43,ENSG00000213066
ENSMUSG00000069170,ADGRV1,ENSG00000164199
ENSMUSG00000069171,NR2F1,ENSG00000175745
ENSMUSG00000069184,ZNF429,ENSG00000197013
ENSMUSG00000069206,ZNF429,ENSG00000197013
ENSMUSG00000069227,GPRIN1,ENSG00000169258
ENSMUSG00000069237,FAM8A1,ENSG00000137414
ENSMUSG00000069255,DUSP22,ENSG00000112679
ENSMUSG00000069372,CTXN3,ENSG00000205279
ENSMUSG00000069378,PRDM6,ENSG00000061455
ENSMUSG00000069441,DSG1,ENSG00000134760
ENSMUSG00000069456,RDH16,ENSG00000139547
ENSMUSG00000069495,EPC2,ENSG00000135999
ENSMUSG00000069520,TMEM19,ENSG00000139291
ENSMUSG00000069539,SCYL2,ENSG00000136021
ENSMUSG00000069565,DAZAP1,ENSG00000071626
ENSMUSG00000069581,TSPEAR,ENSG00000175894
ENSMUSG00000069601,ANK3,ENSG00000151150
ENSMUSG00000069607,CD300LF,ENSG00000186074
ENSMUSG00000069609,CD300LF,ENSG00000186074
ENSMUSG00000069631,STRADA,ENSG00000266173
ENSMUSG00000069633,PEX11G,ENSG00000104883
ENSMUSG00000069662,MARCKS,ENSG00000277443
ENSMUSG00000069670,NKAIN2,ENSG00000188580
ENSMUSG00000069678,PCGF1,ENSG00000115289
ENSMUSG00000069721,KRTAP3-3,ENSG00000212899
ENSMUSG00000069721,KRTAP3-2,ENSG00000212900
ENSMUSG00000069722,KRTAP3-3,ENSG00000212899
ENSMUSG00000069722,KRTAP3-2,ENSG00000212900
ENSMUSG00000069729,ARID1B,ENSG00000049618
ENSMUSG00000069733,UBE2U,ENSG00000177414
ENSMUSG00000069743,ZNF34,ENSG00000196378
ENSMUSG00000069744,PSMB3,ENSG00000277791
ENSMUSG00000069763,TMEM100,ENSG00000166292
ENSMUSG00000069769,MSI2,ENSG00000153944
ENSMUSG00000069793,SLFN13,ENSG00000154760
ENSMUSG00000069805,FBP1,ENSG00000165140
ENSMUSG00000069806,CACNG7,ENSG00000105605
ENSMUSG00000069808,TLCD3A,ENSG00000167695
ENSMUSG00000069830,NLRP1,ENSG00000091592
ENSMUSG00000069833,AHNAK,ENSG00000124942
ENSMUSG00000069835,SAT2,ENSG00000141504
ENSMUSG00000069844,SCO1,ENSG00000133028
ENSMUSG00000069867,PABPN1L,ENSG00000205022
ENSMUSG00000069874,IRGM,ENSG00000237693
ENSMUSG00000069895,ATXN1L,ENSG00000224470
ENSMUSG00000069899,SFT2D1,ENSG00000198818
ENSMUSG00000069910,SPDL1,ENSG00000040275
ENSMUSG00000069911,INSYN2B,ENSG00000204767
ENSMUSG00000069917,HBA2,ENSG00000188536
ENSMUSG00000069917,HBA1,ENSG00000206172
ENSMUSG00000069919,HBA2,ENSG00000188536
ENSMUSG00000069919,HBA1,ENSG00000206172
ENSMUSG00000069920,B3GNT9,ENSG00000237172
ENSMUSG00000070000,FCHO1,ENSG00000130475
ENSMUSG00000070002,ELL,ENSG00000105656
ENSMUSG00000070003,SSBP4,ENSG00000130511
ENSMUSG00000070034,SP110,ENSG00000135899
ENSMUSG00000070044,FAM149A,ENSG00000109794
ENSMUSG00000070047,FAT1,ENSG00000083857
ENSMUSG00000070056,MFHAS1,ENSG00000147324
ENSMUSG00000070280,SLC22A14,ENSG00000144671
ENSMUSG00000070283,NDUFAF3,ENSG00000178057
ENSMUSG00000070284,GMPPB,ENSG00000173540
ENSMUSG00000070287,SLC35G2,ENSG00000168917
ENSMUSG00000070304,SCN2B,ENSG00000149575
ENSMUSG00000070305,MPZL3,ENSG00000160588
ENSMUSG00000070306,CCDC153,ENSG00000248712
ENSMUSG00000070319,EIF3G,ENSG00000130811
ENSMUSG00000070323,MMP27,ENSG00000137675
ENSMUSG00000070327,RNF213,ENSG00000173821
ENSMUSG00000070331,QRICH2,ENSG00000129646
ENSMUSG00000070336,FBXO47,ENSG00000204952
ENSMUSG00000070337,GPR179,ENSG00000277399
ENSMUSG00000070345,HSF5,ENSG00000176160
ENSMUSG00000070348,CCND1,ENSG00000110092
ENSMUSG00000070354,EVI2B,ENSG00000185862
ENSMUSG00000070368,PROK1,ENSG00000143125
ENSMUSG00000070369,ITGAD,ENSG00000156886
ENSMUSG00000070371,PRSS36,ENSG00000178226
ENSMUSG00000070372,CAPZA1,ENSG00000116489
ENSMUSG00000070385,AMPD1,ENSG00000116748
ENSMUSG00000070388,FBXO39,ENSG00000177294
ENSMUSG00000070390,NLRP1,ENSG00000091592
ENSMUSG00000070394,TMEM256-PLSCR3,ENSG00000262481
ENSMUSG00000070394,TMEM256,ENSG00000205544
ENSMUSG00000070407,HS3ST3B1,ENSG00000125430
ENSMUSG00000070419,CYP3A5,ENSG00000106258
ENSMUSG00000070419,CYP3A7-CYP3A51P,ENSG00000282301
ENSMUSG00000070419,CYP3A7,ENSG00000160870
ENSMUSG00000070419,CYP3A4,ENSG00000160868
ENSMUSG00000070419,CYP3A43,ENSG00000021461
ENSMUSG00000070420,ZSCAN25,ENSG00000197037
ENSMUSG00000070423,OR51E1,ENSG00000180785
ENSMUSG00000070424,ART5,ENSG00000167311
ENSMUSG00000070426,RNF121,ENSG00000137522
ENSMUSG00000070427,IL18BP,ENSG00000137496
ENSMUSG00000070436,SERPINH1,ENSG00000149257
ENSMUSG00000070462,TLNRD1,ENSG00000140406
ENSMUSG00000070469,ADAMTSL3,ENSG00000156218
ENSMUSG00000070471,ERICH6,ENSG00000163645
ENSMUSG00000070473,CLDN3,ENSG00000165215
ENSMUSG00000070476,FAM217B,ENSG00000196227
ENSMUSG00000070493,CHCHD2,ENSG00000106153
ENSMUSG00000070495,CTCFL,ENSG00000124092
ENSMUSG00000070498,TMEM132B,ENSG00000139364
ENSMUSG00000070501,PYHIN1,ENSG00000163564
ENSMUSG00000070501,IFI16,ENSG00000163565
ENSMUSG00000070504,FCRL6,ENSG00000181036
ENSMUSG00000070509,RGMA,ENSG00000182175
ENSMUSG00000070524,FCRLB,ENSG00000162746
ENSMUSG00000070526,FRAT1,ENSG00000165879
ENSMUSG00000070527,MKRN3,ENSG00000179455
ENSMUSG00000070532,CCDC190,ENSG00000185860
ENSMUSG00000070544,TOP1,ENSG00000198900
ENSMUSG00000070547,MRGPRX3,ENSG00000179826
ENSMUSG00000070547,MRGPRX4,ENSG00000179817
ENSMUSG00000070547,MRGPRX1,ENSG00000170255
ENSMUSG00000070547,MRGPRX2,ENSG00000183695
ENSMUSG00000070564,NTN5,ENSG00000142233
ENSMUSG00000070565,RASAL2,ENSG00000075391
ENSMUSG00000070570,SLC17A7,ENSG00000104888
ENSMUSG00000070576,MN1,ENSG00000169184
ENSMUSG00000070577,C1orf127,ENSG00000175262
ENSMUSG00000070604,VSIG10L,ENSG00000186806
ENSMUSG00000070605,ZNF34,ENSG00000196378
ENSMUSG00000070637,SRARP,ENSG00000183888
ENSMUSG00000070639,LRRC8B,ENSG00000197147
ENSMUSG00000070643,SOX13,ENSG00000143842
ENSMUSG00000070644,ETNK2,ENSG00000143845
ENSMUSG00000070645,REN,ENSG00000143839
ENSMUSG00000070661,RNF186,ENSG00000178828
ENSMUSG00000070683,LACTBL1,ENSG00000215906
ENSMUSG00000070691,RUNX3,ENSG00000020633
ENSMUSG00000070697,UTP3,ENSG00000132467
ENSMUSG00000070699,SARS2,ENSG00000104835
ENSMUSG00000070699,,ENSG00000269547
ENSMUSG00000070705,EID2B,ENSG00000176401
ENSMUSG00000070709,ZNF808,ENSG00000198482
ENSMUSG00000070719,PLA2G4D,ENSG00000159337
ENSMUSG00000070720,TMEM200B,ENSG00000253304
ENSMUSG00000070730,RMDN3,ENSG00000137824
ENSMUSG00000070732,RBM44,ENSG00000177483
ENSMUSG00000070733,FRYL,ENSG00000075539
ENSMUSG00000070737,TMEM35B,ENSG00000243749
ENSMUSG00000070738,DGKD,ENSG00000077044
ENSMUSG00000070780,RBM47,ENSG00000163694
ENSMUSG00000070802,PNMA8B,ENSG00000204851
ENSMUSG00000070803,CITED4,ENSG00000179862
ENSMUSG00000070806,ZMYND12,ENSG00000066185
ENSMUSG00000070808,BICRA,ENSG00000063169
ENSMUSG00000070814,ZSWIM9,ENSG00000185453
ENSMUSG00000070822,ZSCAN18,ENSG00000121413
ENSMUSG00000070837,AURKC,ENSG00000105146
ENSMUSG00000070858,C4orf48,ENSG00000243449
ENSMUSG00000070867,TRABD2B,ENSG00000269113
ENSMUSG00000070871,CCNYL1,ENSG00000163249
ENSMUSG00000070873,LILRB3,ENSG00000204577
ENSMUSG00000070873,LILRA6,ENSG00000244482
ENSMUSG00000070873,LILRB5,ENSG00000105609
ENSMUSG00000070873,LILRA5,ENSG00000187116
ENSMUSG00000070873,LILRA4,ENSG00000239961
ENSMUSG00000070877,LDLRAD1,ENSG00000203985
ENSMUSG00000070880,GAD1,ENSG00000128683
ENSMUSG00000070883,CCDC173,ENSG00000154479
ENSMUSG00000070923,KLHL9,ENSG00000198642
ENSMUSG00000070934,RRAGA,ENSG00000155876
ENSMUSG00000070939,TGFBRAP1,ENSG00000135966
ENSMUSG00000070942,IL1RL2,ENSG00000115598
ENSMUSG00000070953,RABEPK,ENSG00000136933
ENSMUSG00000070972,DNAJC25,ENSG00000059769
ENSMUSG00000070990,FOXE1,ENSG00000178919
ENSMUSG00000071001,HRCT1,ENSG00000196196
ENSMUSG00000071005,CCL19,ENSG00000172724
ENSMUSG00000071014,NDUFB6,ENSG00000165264
ENSMUSG00000071037,CAMKMT,ENSG00000143919
ENSMUSG00000071042,RASGRP3,ENSG00000152689
ENSMUSG00000071054,SAFB,ENSG00000160633
ENSMUSG00000071064,ZNF827,ENSG00000151612
ENSMUSG00000071068,TREML2,ENSG00000112195
ENSMUSG00000071072,PTGES3,ENSG00000110958
ENSMUSG00000071073,LRRC73,ENSG00000204052
ENSMUSG00000071074,YIPF3,ENSG00000137207
ENSMUSG00000071076,JUND,ENSG00000130522
ENSMUSG00000071078,NR2C2AP,ENSG00000184162
ENSMUSG00000071103,C4orf47,ENSG00000205129
ENSMUSG00000071112,SPX,ENSG00000134548
ENSMUSG00000071172,SRSF3,ENSG00000112081
ENSMUSG00000071176,ARHGEF10,ENSG00000104728
ENSMUSG00000071177,SERPINA1,ENSG00000197249
ENSMUSG00000071178,SERPINA1,ENSG00000197249
ENSMUSG00000071180,SMIM15,ENSG00000188725
ENSMUSG00000071192,WFIKKN1,ENSG00000127578
ENSMUSG00000071202,CCDC78,ENSG00000162004
ENSMUSG00000071226,CECR2,ENSG00000099954
ENSMUSG00000071234,SYNDIG1L,ENSG00000183379
ENSMUSG00000071253,SLC25A16,ENSG00000122912
ENSMUSG00000071256,ZNF213,ENSG00000085644
ENSMUSG00000071262,TCF20,ENSG00000100207
ENSMUSG00000071266,ZNF34,ENSG00000196378
ENSMUSG00000071267,ZNF34,ENSG00000196378
ENSMUSG00000071281,ZNF200,ENSG00000010539
ENSMUSG00000071281,,ENSG00000273291
ENSMUSG00000071281,KRBOX1,ENSG00000240747
ENSMUSG00000071291,ZNF429,ENSG00000197013
ENSMUSG00000071311,GPR31,ENSG00000120436
ENSMUSG00000071317,BVES,ENSG00000112276
ENSMUSG00000071324,ARMC2,ENSG00000118690
ENSMUSG00000071337,TIA1,ENSG00000116001
ENSMUSG00000071342,LSMEM1,ENSG00000181016
ENSMUSG00000071347,C1QTNF9B,ENSG00000205863
ENSMUSG00000071347,C1QTNF9,ENSG00000240654
ENSMUSG00000071350,SETDB2,ENSG00000136169
ENSMUSG00000071359,TBPL1,ENSG00000028839
ENSMUSG00000071369,MAP3K5,ENSG00000197442
ENSMUSG00000071379,HPCAL1,ENSG00000115756
ENSMUSG00000071392,ECT2L,ENSG00000203734
ENSMUSG00000071415,RPL23,ENSG00000125691
ENSMUSG00000071424,GRID2,ENSG00000152208
ENSMUSG00000071451,PSMG4,ENSG00000180822
ENSMUSG00000071477,ZNF777,ENSG00000196453
ENSMUSG00000071489,PTGDR,ENSG00000168229
ENSMUSG00000071497,NUTF2,ENSG00000102898
ENSMUSG00000071506,TMEM139,ENSG00000178826
ENSMUSG00000071528,ATP5MD,ENSG00000173915
ENSMUSG00000071531,GPRIN2,ENSG00000204175
ENSMUSG00000071533,PCNP,ENSG00000081154
ENSMUSG00000071537,KLRG2,ENSG00000188883
ENSMUSG00000071540,C10orf71,ENSG00000177354
ENSMUSG00000071547,NT5DC2,ENSG00000168268
ENSMUSG00000071550,CFAP44,ENSG00000206530
ENSMUSG00000071552,TIGIT,ENSG00000181847
ENSMUSG00000071553,CPA2,ENSG00000158516
ENSMUSG00000071573,RNLS,ENSG00000184719
ENSMUSG00000071604,FAM189A2,ENSG00000135063
ENSMUSG00000071632,C22orf39,ENSG00000242259
ENSMUSG00000071636,RIMBP3,ENSG00000275793
ENSMUSG00000071636,RIMBP3B,ENSG00000274600
ENSMUSG00000071636,RIMBP3C,ENSG00000183246
ENSMUSG00000071637,CEBPD,ENSG00000221869
ENSMUSG00000071644,EEF1G,ENSG00000254772
ENSMUSG00000071645,,ENSG00000255508
ENSMUSG00000071645,TUT1,ENSG00000149016
ENSMUSG00000071646,MTA2,ENSG00000149480
ENSMUSG00000071647,EML3,ENSG00000149499
ENSMUSG00000071648,ROM1,ENSG00000149489
ENSMUSG00000071649,B3GAT3,ENSG00000149541
ENSMUSG00000071650,GANAB,ENSG00000089597
ENSMUSG00000071652,INTS5,ENSG00000185085
ENSMUSG00000071653,,ENSG00000255432
ENSMUSG00000071653,C11orf98,ENSG00000278615
ENSMUSG00000071654,UQCC3,ENSG00000204922
ENSMUSG00000071655,UBXN1,ENSG00000162191
ENSMUSG00000071656,LRRN4CL,ENSG00000177363
ENSMUSG00000071657,BSCL2,ENSG00000168000
ENSMUSG00000071658,GNG3,ENSG00000162188
ENSMUSG00000071659,HNRNPUL2-BSCL2,ENSG00000234857
ENSMUSG00000071659,HNRNPUL2,ENSG00000214753
ENSMUSG00000071660,TTC9C,ENSG00000162222
ENSMUSG00000071661,ZBTB3,ENSG00000185670
ENSMUSG00000071662,POLR2G,ENSG00000168002
ENSMUSG00000071665,FOXR2,ENSG00000189299
ENSMUSG00000071669,SNX29,ENSG00000048471
ENSMUSG00000071679,RTL4,ENSG00000187823
ENSMUSG00000071691,C11orf80,ENSG00000173715
ENSMUSG00000071708,SMS,ENSG00000102172
ENSMUSG00000071711,MPST,ENSG00000128309
ENSMUSG00000071713,CSF2RB,ENSG00000100368
ENSMUSG00000071714,CSF2RB,ENSG00000100368
ENSMUSG00000071715,NCF4,ENSG00000100365
ENSMUSG00000071719,FAM155B,ENSG00000130054
ENSMUSG00000071722,SPIN4,ENSG00000186767
ENSMUSG00000071723,GSPT2,ENSG00000189369
ENSMUSG00000071745,,ENSG00000278803
ENSMUSG00000071748,STYX,ENSG00000198252
ENSMUSG00000071757,ZHX2,ENSG00000178764
ENSMUSG00000071847,APCDD1,ENSG00000154856
ENSMUSG00000071855,CCDC112,ENSG00000164221
ENSMUSG00000071856,MCC,ENSG00000171444
ENSMUSG00000071858,C5orf46,ENSG00000178776
ENSMUSG00000071862,LRRTM2,ENSG00000146006
ENSMUSG00000071866,PPIA,ENSG00000196262
ENSMUSG00000071984,FNDC1,ENSG00000164694
ENSMUSG00000072082,CCNF,ENSG00000162063
ENSMUSG00000072115,ANG,ENSG00000214274
ENSMUSG00000072214,SEPTIN5,ENSG00000184702
ENSMUSG00000072214,,ENSG00000284874
ENSMUSG00000072235,TUBA1A,ENSG00000167552
ENSMUSG00000072244,TRIM6,ENSG00000121236
ENSMUSG00000072258,TAF1A,ENSG00000143498
ENSMUSG00000072294,KLF12,ENSG00000118922
ENSMUSG00000072423,PSMB11,ENSG00000222028
ENSMUSG00000072437,NANOS1,ENSG00000188613
ENSMUSG00000072473,C10orf53,ENSG00000178645
ENSMUSG00000072494,PPP1R3E,ENSG00000235194
ENSMUSG00000072501,PHF20L1,ENSG00000129292
ENSMUSG00000072553,C17orf67,ENSG00000214226
ENSMUSG00000072568,LRATD2,ENSG00000168672
ENSMUSG00000072571,TMEM253,ENSG00000232070
ENSMUSG00000072572,SLC39A2,ENSG00000165794
ENSMUSG00000072575,EDDM3A,ENSG00000181562
ENSMUSG00000072575,EDDM3B,ENSG00000181552
ENSMUSG00000072582,PTRH2,ENSG00000141378
ENSMUSG00000072596,RNASE3,ENSG00000169397
ENSMUSG00000072596,RNASE2,ENSG00000169385
ENSMUSG00000072620,SLFN12,ENSG00000172123
ENSMUSG00000072620,SLFN12L,ENSG00000205045
ENSMUSG00000072623,ZNF25,ENSG00000175395
ENSMUSG00000072640,,ENSG00000266202
ENSMUSG00000072640,LYRM9,ENSG00000232859
ENSMUSG00000072662,MANSC4,ENSG00000205693
ENSMUSG00000072663,SPEF2,ENSG00000152582
ENSMUSG00000072672,DUX4,ENSG00000260596
ENSMUSG00000072674,PLAC9,ENSG00000189129
ENSMUSG00000072675,DUX4,ENSG00000260596
ENSMUSG00000072676,TMEM254,ENSG00000133678
ENSMUSG00000072680,TMEM254,ENSG00000133678
ENSMUSG00000072704,SMIM10L1,ENSG00000256537
ENSMUSG00000072720,MYO18B,ENSG00000133454
ENSMUSG00000072770,ACRBP,ENSG00000111644
ENSMUSG00000072772,C12orf57,ENSG00000111678
ENSMUSG00000072812,AHNAK2,ENSG00000185567
ENSMUSG00000072825,CEP170B,ENSG00000099814
ENSMUSG00000072845,TMPRSS11A,ENSG00000187054
ENSMUSG00000072849,SERPINA1,ENSG00000197249
ENSMUSG00000072872,RYBP,ENSG00000163602
ENSMUSG00000072875,GPR27,ENSG00000170837
ENSMUSG00000072889,NFXL1,ENSG00000170448
ENSMUSG00000072919,NOXRED1,ENSG00000165555
ENSMUSG00000072941,SOD3,ENSG00000109610
ENSMUSG00000072944,NUP62CL,ENSG00000198088
ENSMUSG00000072945,RIPPLY1,ENSG00000147223
ENSMUSG00000072946,PTGR2,ENSG00000140043
ENSMUSG00000072946,,ENSG00000258653
ENSMUSG00000072949,ACOT1,ENSG00000184227
ENSMUSG00000072949,ACOT2,ENSG00000119673
ENSMUSG00000072964,,ENSG00000286237
ENSMUSG00000072964,BHLHB9,ENSG00000198908
ENSMUSG00000072966,GPRASP2,ENSG00000158301
ENSMUSG00000072969,ARMCX5,ENSG00000125962
ENSMUSG00000072980,OIP5,ENSG00000104147
ENSMUSG00000073002,VAMP5,ENSG00000168899
ENSMUSG00000073007,TENT5D,ENSG00000174016
ENSMUSG00000073008,GPR174,ENSG00000147138
ENSMUSG00000073016,UPRT,ENSG00000094841
ENSMUSG00000073079,SRP54,ENSG00000100883
ENSMUSG00000073096,LRRC61,ENSG00000127399
ENSMUSG00000073102,DRC1,ENSG00000157856
ENSMUSG00000073131,VMA21,ENSG00000160131
